D,Site2-oam02,disk.sda2.disk_io_time.weighted_io_time,2101125142
D,Site2-oam02,disk.sda2.disk_merged.read,6268
D,Site2-oam02,disk.sda2.disk_merged.write,1118183798
D,Site2-oam02,disk.sda2.disk_octets.read,6195876864
D,Site2-oam02,disk.sda2.disk_octets.write,13472748044288
D,Site2-oam02,disk.sda2.disk_ops.read,796932
D,Site2-oam02,disk.sda2.disk_ops.write,2171038008
D,Site2-oam02,disk.sda2.disk_time.read,158384
D,Site2-oam02,disk.sda2.disk_time.write,17847520
D,Site2-oam02,disk.sda.disk_io_time.io_time,114929587
D,Site2-oam02,disk.sda.disk_io_time.weighted_io_time,2101125786
D,Site2-oam02,disk.sda.disk_merged.read,6299
D,Site2-oam02,disk.sda.disk_merged.write,1118184517
D,Site2-oam02,disk.sda.disk_octets.read,6198002688
D,Site2-oam02,disk.sda.disk_octets.write,13472748044288
D,Site2-oam02,disk.sda.disk_ops.read,797420
D,Site2-oam02,disk.sda.disk_ops.write,2171038008
D,Site2-oam02,disk.sda.disk_time.read,158384
D,Site2-oam02,disk.sda.disk_time.write,17847532
D,Site2-oam02,disk.sr0.disk_io_time.io_time,14
D,Site2-oam02,disk.sr0.disk_io_time.weighted_io_time,14
D,Site2-oam02,disk.sr0.disk_merged.read,1
D,Site2-oam02,disk.sr0.disk_merged.write,0
D,Site2-oam02,disk.sr0.disk_octets.read,108544
D,Site2-oam02,disk.sr0.disk_octets.write,0
D,Site2-oam02,disk.sr0.disk_ops.read,29
D,Site2-oam02,disk.sr0.disk_ops.write,0
D,Site2-oam02,disk.sr0.disk_time.read,25
D,Site2-oam02,disk.sr0.disk_time.write,0
D,Site2-oam02,interface.eth0.if_errors.rx,0
D,Site2-oam02,interface.eth0.if_errors.tx,0
D,Site2-oam02,interface.eth0.if_octets.rx,1394587859483
D,Site2-oam02,interface.eth0.if_octets.tx,403805608857
D,Site2-oam02,interface.eth0.if_packets.rx,2604695189
D,Site2-oam02,interface.eth0.if_packets.tx,2739997665
D,Site2-oam02,interface.eth1.if_errors.rx,0
D,Site2-oam02,interface.eth1.if_errors.tx,0
D,Site2-oam02,interface.eth1.if_octets.rx,29302431
D,Site2-oam02,interface.eth1.if_octets.tx,146427
